priflik	publik	Util
0.00118661	0.822346	9.85654e-06
133.28	0.901361	0.548221
1.09513e+07	0.95066	0.99999
1348.58	0.977258	0.93013
1.69322e+09	0.985897	1
5.14628e-05	0.994243	5.16834e-07
7.20586e-10	0.994008	7.23504e-12
0.000498546	0.995441	5.01284e-06
0.000222798	0.995972	2.24142e-06
0.000798392	0.995817	8.03076e-06
1.26286e-06	0.997643	1.27261e-08
5956.49	0.996129	0.983589
1.7785e+12	0.997493	1
0.000178779	0.99871	1.80351e-06
0.0102208	0.998881	0.000103114
1.24152e-09	0.998877	1.25265e-11
1.42928e-07	0.999002	1.44227e-09
1.11118e-05	0.999021	1.1213e-07
1.78363e-09	0.999172	1.80015e-11
0.0024417	0.998979	2.46378e-05
0.000134018	0.999219	1.35265e-06
2.74618e-06	0.999455	2.77241e-08
0.0567127	0.999358	0.00057216
1.9451e-05	0.999248	1.96327e-07
27.9647	0.999553	0.220179
9.11581e-06	0.999615	9.20434e-08
5.72202e-06	0.999455	5.77667e-08
3.82506e-05	0.999462	3.86161e-07
4.16595e-08	0.999604	4.20636e-10
1.72041e-07	0.999717	1.73729e-09
3.21964e-09	0.999679	3.25111e-11
4.14679e-06	0.999728	4.18754e-08
8.94221e-07	0.999798	9.03071e-09
3.39041e-08	0.999672	3.42354e-10
3.18147e-10	0.999831	3.21306e-12
4.972e-10	0.999759	5.02102e-12
3.17748e-06	0.999901	3.20926e-08
0.000581977	0.999935	5.87814e-06
2.12391e-06	0.999965	2.14529e-08
0.0048423	0.999943	4.89069e-05
0.000403033	0.999986	4.07096e-06
3.76223e-07	1	3.80024e-09
3.27039e-06	0.340675	1.1254e-08
3.07677e-06	0.000934946	2.90567e-11
0.129272	0.0022973	2.99976e-06
0.000199286	1.93909e+26	1
0.00659261	0.0138845	9.24599e-07
0.00013737	0.0199289	2.76528e-08
7.79626e-08	0.026636	2.09759e-11
0.000151283	0.0356873	5.45341e-08
2.19808e-07	0.0441327	9.79869e-11
1.36913e-07	0.063015	8.71474e-11
7.47991e-07	0.074649	5.64008e-10
9.21916e-06	0.0940579	8.75893e-09
8.4216e-10	0.120706	1.02681e-12
4.63723e-07	0.143332	6.71379e-10
2.06554e-07	0.172019	3.589e-10
5.27961e-05	0.202595	1.08043e-07
7.18234e-07	0.250925	1.82043e-09
8.88546e-07	0.312299	2.80295e-09
1.41418e-06	0.360712	5.15265e-09
0.0432	0.435939	0.000190192
0.0635721	0.524175	0.000336482
6.05081e-07	0.600802	3.67206e-09
0.288939	0.71374	0.00207878
2.0364e-05	0.822278	1.6914e-07
1.34553	0.901336	0.012102
0.0919688	0.950614	0.000882321
1.87701e+06	0.977238	0.999946
711349	0.98587	0.999859
1.95325e-06	0.994225	1.96158e-08
6.79786e-05	0.993982	6.82519e-07
3.5392e-07	0.995429	3.55861e-09
0.000441249	0.995961	4.43904e-06
0.138111	0.995792	0.00138727
0.002236	0.997624	2.25317e-05
278554	0.996038	0.999643
1.3817e+10	0.997422	1
3.47168e-05	0.998686	3.50214e-07
0.000184409	0.998843	1.86056e-06
9.09858e-08	0.998852	9.17993e-10
1.59424e-05	0.998976	1.6087e-07
3.72553e-05	0.999011	3.75944e-07
5.58379e-07	0.999118	5.63521e-09
3.68717e-10	0.998961	3.72054e-12
7.72031e-07	0.999195	7.79201e-09
0.0592374	0.999436	0.000597663
7.23e-07	0.99934	7.29822e-09
4.66893e-08	0.999232	4.71246e-10
1.30153e-05	0.999511	1.31403e-07
0.000135105	0.999594	1.36415e-06
0.000337179	0.999443	3.40394e-06
1.07532e-05	0.999447	1.08558e-07
3.17789e-11	0.999592	3.20868e-13
9.30457e-05	0.999695	9.39567e-07
4.00669e-06	0.999661	4.04579e-08
3.61765e-06	0.999699	3.65309e-08
0.000580697	0.999784	5.86433e-06
7.50841e-06	0.99966	7.58167e-08
1.91888e-09	0.999814	1.9379e-11
0.000117421	0.999742	1.18576e-06
9.50048e-06	0.999888	9.59537e-08
6.26516e-11	0.999886	6.32772e-13
3.0213e-06	0.999939	3.05163e-08
0.00239845	0.99993	2.42245e-05
2.51844e-08	0.999959	2.54378e-10
0.000258065	0.99994	2.60656e-06
0.000221211	1	2.23445e-06
1.01158e-05	0.340672	3.48098e-08
0.000195202	0.000934937	1.84345e-09
3.31935e-05	0.00229728	7.70251e-10
2.41462e-09	2.09423e+26	1
3.6954e-08	0.0138844	5.18268e-12
0.000328787	0.0199287	6.61847e-08
6.48614e-09	0.0266358	1.74508e-12
2.72279e-08	0.035687	9.81495e-12
0.000540484	0.0441323	2.40937e-07
0.000524013	0.0630144	3.33539e-07
1.9366e-09	0.0746483	1.46024e-12
1.57176e-07	0.0940569	1.49328e-10
1.14795e-08	0.120705	1.39963e-11
2.93487e-06	0.143331	4.24906e-09
1.46341e-07	0.172017	2.54275e-10
9.15466e-06	0.202593	1.8734e-08
3.66585e-07	0.250922	9.29133e-10
0.000277275	0.312296	8.74665e-07
3.36731e-05	0.360706	1.22688e-07
3.60552e-08	0.435919	1.58759e-10
0.0319692	0.524169	0.000169237
6.55333e-07	0.600796	3.97699e-09
2.02643e-05	0.71373	1.46093e-07
3.27909e-07	0.822269	2.72353e-09
26094	0.90131	0.995808
3.18356e+09	0.950591	1
521193	0.97722	0.999806
51355.5	0.985823	0.998048
6.23712e-09	0.994212	6.26366e-11
5.51938e-05	0.993956	5.54143e-07
0.000338541	0.995362	3.40373e-06
1.36634e-08	0.995946	1.37455e-10
4.1414e-08	0.995767	4.16552e-10
0.000387678	0.997603	3.90654e-06
1.93205e+09	0.996014	1
1.53579e+09	0.997402	1
0.00217631	0.998668	2.19532e-05
3.03264e-06	0.998823	3.05967e-08
0.00010992	0.998836	1.10901e-06
2.9409e-06	0.998958	2.96751e-08
8.9824e-07	0.998997	9.06403e-09
0.00143257	0.999103	1.44572e-05
0.000523406	0.99893	5.28124e-06
0.000133212	0.999182	1.34448e-06
8.88258e-05	0.999422	8.96711e-07
3.77839e-07	0.999324	3.81398e-09
2.12505e-08	0.999219	2.14484e-10
1.70228e-07	0.9995	1.71861e-09
9.07841e-07	0.999582	9.16628e-09
8.43432e-06	0.999419	8.51457e-08
7.96044e-06	0.999426	8.03623e-08
1.73117e-07	0.999574	1.74791e-09
9.8065e-05	0.99967	9.90227e-07
1.05199e-05	0.999633	1.06222e-07
1.27446e-07	0.999687	1.28693e-09
0.000104072	0.999771	1.05099e-06
3.53375e-06	0.999624	3.5681e-08
0.000803469	0.999783	8.11401e-06
3.87202e-07	0.999717	3.91003e-09
1.27821e-07	0.999876	1.29096e-09
0.0639131	0.99987	0.000645086
0.000399573	0.999915	4.03573e-06
3.08039e-09	0.999915	3.11124e-11
0.00153015	0.999944	1.54549e-05
0.00147047	0.999901	1.48515e-05
3.34618e-06	0.999982	3.37992e-08
2.4276e-05	1	2.45212e-07
1.59119e-05	0.340668	5.47542e-08
4.15467e-06	0.000934929	3.92355e-11
0.000105105	0.00229726	2.43892e-09
0.00425656	2.44902e+26	1
6.08639e-10	0.0138843	8.53588e-14
0.000153571	0.0199285	3.09134e-08
1.10615e-07	0.0266355	2.97606e-11
6.48255e-07	0.0356866	2.33677e-10
8.56472e-07	0.0441318	3.81795e-10
1.04016e-09	0.0630138	6.62068e-13
0.000376737	0.0746476	2.84066e-07
0.00427091	0.094056	4.0576e-06
5.02157e-06	0.120704	6.12246e-09
3.27494e-06	0.143329	4.74136e-09
2.57802e-05	0.172015	4.47938e-08
9.53633e-07	0.20259	1.95148e-09
6.50773e-06	0.250919	1.6494e-08
3.1008e-10	0.312292	9.78136e-13
3.15918e-08	0.360701	1.15103e-10
0.000263045	0.435914	1.15823e-06
1.85193e-09	0.524162	9.80518e-12
0.00140531	0.60079	8.52815e-06
2.99342e-05	0.713722	2.15805e-07
1.8518e-05	0.822259	1.53804e-07
2.55252e+07	0.901295	0.999996
778597	0.950549	0.999866
3912.43	0.977167	0.974758
239.061	0.985807	0.704184
7.71583e-05	0.994194	7.7485e-07
6.79632e-05	0.993938	6.82335e-07
0.000389578	0.995344	3.91679e-06
4.36124e-06	0.995927	4.38734e-08
1.71909e-07	0.995753	1.72908e-09
4.12841e-07	0.997586	4.16005e-09
1.48727e+09	0.996002	1
7025.87	0.997377	0.986069
0.0087978	0.998656	8.87393e-05
7.1924e-06	0.998775	7.25615e-08
25.4773	0.998818	0.204481
0.0001485	0.998944	1.49841e-06
1.71595e-05	0.998975	1.73151e-07
4.29693e-08	0.999091	4.33639e-10
1.46228e-06	0.99891	1.47544e-08
1.48519e-06	0.999171	1.49895e-08
0.000935005	0.999394	9.43868e-06
1.2225e-08	0.999294	1.23397e-10
0.000187761	0.999204	1.89506e-06
1.12123e-06	0.99949	1.13197e-08
1.12086e-07	0.999556	1.13168e-09
8.50299e-06	0.999405	8.58377e-08
3.28195e-07	0.999413	3.31315e-09
3.22835e-07	0.999551	3.25949e-09
2.25781e-07	0.999642	2.2798e-09
6.29865e-08	0.99962	6.35985e-10
9.79333e-07	0.999603	9.88833e-09
2.28652e-07	0.999753	2.30905e-09
1.47539e-09	0.999609	1.48971e-11
8.0753e-08	0.99976	8.15491e-10
0.000617905	0.999687	6.23947e-06
0.000171675	0.999861	1.73385e-06
2.80108e-05	0.999858	2.82897e-07
1.46427e-06	0.999901	1.47891e-08
1.15911e-10	0.999628	1.17039e-12
1.53058e-06	0.999932	1.54594e-08
1.78194e-07	0.999884	1.79973e-09
1.19216e-07	0.999972	1.20416e-09
1.19931e-07	0.999984	1.21141e-09
9.32601e-08	1	9.42022e-10
1.15219e-07	0.340665	3.96476e-10
3.70151e-06	0.00093492	3.49557e-11
8.4025e-08	0.00229724	1.94975e-12
3.27737e-07	3.13635e+26	1
3.70796e-07	0.0138842	5.20019e-11
1.93839e-05	0.0199283	3.90191e-09
3.53407e-06	0.0266353	9.50817e-10
1.00053e-09	0.0356863	3.60657e-13
0.00245869	0.0441314	1.09601e-06
2.51394e-07	0.0630131	1.60012e-10
1.82837e-06	0.0746469	1.37861e-09
6.22967e-05	0.0940551	5.91851e-08
4.14688e-05	0.120703	5.05596e-08
9.27915e-07	0.143328	1.3434e-09
1.70752e-06	0.172014	2.96683e-09
4.14168e-09	0.202588	8.47531e-12
1.8653e-09	0.250916	4.7276e-12
0.000227099	0.312289	7.1637e-07
6.46155e-07	0.360698	2.35421e-09
4.97168e-07	0.435907	2.18908e-09
6.9402e-06	0.524156	3.67449e-08
1.39514e-05	0.60078	8.4664e-08
5.58111e-05	0.713711	4.02353e-07
7.66387e-10	0.822245	6.36523e-12
6.51518e+08	0.901262	1
1447.12	0.950537	0.932861
85498.2	0.977147	0.998816
29402.9	0.985793	0.996596
7.09603e-05	0.994166	7.12588e-07
5.81497e-06	0.993925	5.83803e-08
2.7869e-06	0.995328	2.8019e-08
6.67484e-08	0.995909	6.71468e-10
3.45721e-10	0.995735	3.47724e-12
1.77347e-09	0.997542	1.78698e-11
145089	0.995983	0.999315
2.95762e+09	0.99736	1
0.0032662	0.998641	3.29461e-05
1.32129e-06	0.998745	1.33296e-08
9.59207e-07	0.998804	9.67737e-09
3.37997e-06	0.998931	3.41047e-08
6.8132e-09	0.99895	6.8748e-11
0.000154817	0.999077	1.56236e-06
1.09974e-06	0.998899	1.10962e-08
5.56396e-06	0.999159	5.61544e-08
5.70913e-07	0.999379	5.76322e-09
5.95078e-05	0.999273	6.00652e-07
3.17296e-06	0.999194	3.20243e-08
1.04372e-05	0.999473	1.05371e-07
0.000185035	0.999538	1.86817e-06
3.51882e-06	0.999381	3.55217e-08
3.28201e-05	0.999403	3.31318e-07
1.93491e-08	0.999534	1.95355e-10
8.07451e-10	0.99963	8.15305e-12
1.93485e-10	0.999602	1.95362e-12
1.49065e-05	0.999586	1.50508e-07
2.43046e-08	0.999718	2.45432e-10
7.39988e-05	0.999582	7.4715e-07
1.36476e-05	0.999748	1.3782e-07
8.83604e-05	0.99967	8.92233e-07
0.000483577	0.999845	4.88384e-06
9.30058e-08	0.99983	9.39293e-10
0.000206669	0.999878	2.08731e-06
8.57436e-05	0.999615	8.65763e-07
8.30817e-08	0.999911	8.39134e-10
9.27198e-07	0.999867	9.36439e-09
6.24309e-05	0.999956	6.30587e-07
0.000282074	0.999941	2.84906e-06
2.7628e-07	0.999969	2.79062e-09
2.37587e-06	1	2.39987e-08
0.000148908	0.340662	5.12397e-07
1.89113e-05	0.000934911	1.7859e-10
8.92273e-05	0.00229722	2.07045e-09
1.36775e-08	3.3892e+26	1
4.79307e-07	0.013884	6.72192e-11
6.11197e-07	0.0199281	1.2303e-10
1.16389e-05	0.026635	3.13133e-09
0.00349222	0.035686	1.25882e-06
2.16457e-07	0.044131	9.64894e-11
1.24366e-06	0.0630125	7.91575e-10
1.53975e-06	0.0746462	1.16098e-09
5.46555e-06	0.0940542	5.19251e-09
1.47624e-05	0.120702	1.79984e-08
9.77935e-05	0.143327	1.4158e-07
1.85754e-06	0.172012	3.22747e-09
7.37847e-07	0.202586	1.50987e-09
3.40264e-08	0.250912	8.62387e-11
3.92659e-05	0.312285	1.2386e-07
3.73094e-05	0.360692	1.35931e-07
5.66588e-06	0.435901	2.49471e-08
3.99046e-05	0.52415	2.11273e-07
6.03913e-10	0.600771	3.66478e-12
5.64021e-06	0.713701	4.06608e-08
0.0576349	0.822233	0.000478451
4.09171e+09	0.90124	1
341233	0.950522	0.999695
2.49296e+06	0.977134	0.999959
1675.16	0.985779	0.94344
0.000234641	0.994134	2.3562e-06
0.0263525	0.993911	0.000264496
1.22332e-06	0.995278	1.22984e-08
0.00217262	0.995897	2.18551e-05
5.3371e-08	0.995722	5.36794e-10
1.07433e-08	0.997528	1.0825e-10
127346	0.995914	0.99922
45236.3	0.99731	0.99781
0.00591755	0.998619	5.96871e-05
2.03548	0.998729	0.0201211
2.13727e-08	0.998781	2.15623e-10
2.09742e-07	0.998916	2.1163e-09
5.86763e-08	0.998939	5.92061e-10
0.109094	0.999055	0.00109971
0.000202069	0.998887	2.03883e-06
2.94801e-07	0.999145	2.97524e-09
0.0195873	0.999366	0.000197687
7.12072e-08	0.999252	7.18727e-10
0.00242497	0.999176	2.44739e-05
0.000154838	0.999453	1.56316e-06
3.84807e-09	0.999522	3.88509e-11
1.20704e-05	0.999363	1.21846e-07
0.0002176	0.999387	2.19663e-06
7.44651e-07	0.999511	7.51805e-09
0.000124066	0.99961	1.2527e-06
1.91811e-05	0.999585	1.93668e-07
7.70506e-06	0.999574	7.77957e-08
5.7498e-06	0.999703	5.80615e-08
5.01442e-05	0.999567	5.06287e-07
2.89786e-05	0.999717	2.92631e-07
1.04134e-10	0.999658	1.0515e-12
8.45099e-05	0.999832	8.53492e-07
2.26797e-05	0.999789	2.2904e-07
3.48826e-05	0.999844	3.52295e-07
6.01789e-08	0.999604	6.07628e-10
0.000126159	0.9999	1.2742e-06
0.0800091	0.999845	0.000807395
4.4337e-09	0.999909	4.47808e-11
0.00172461	0.999929	1.74188e-05
1.08435e-05	0.999941	1.09524e-07
0.000272726	0.999984	2.75476e-06
8.5393e-09	1	8.62555e-11
4.64977e-06	0.340657	1.59998e-08
1.88228e-09	0.000934903	1.77752e-14
0.00830949	0.0022972	1.92813e-07
4.67147e-08	3.76837e+26	1
5.42289e-06	0.0138839	7.60514e-10
4.96273e-11	0.0199279	9.98958e-15
0.0346637	0.0266348	9.32577e-06
1.84173e-05	0.0356856	6.63872e-09
0.007515	0.0441305	3.3499e-06
3.77509e-05	0.0630118	2.40278e-08
3.44473e-08	0.0746455	2.59731e-11
3.58689e-05	0.0940533	3.40766e-08
0.000483025	0.1207	5.88901e-07
2.58937e-06	0.143325	3.7487e-09
3.27566e-10	0.17201	5.69137e-13
7.71201e-05	0.202584	1.57811e-07
2.40174e-05	0.25091	6.08707e-08
3.85623e-06	0.312282	1.2164e-08
6.07904e-07	0.360689	2.21479e-09
1.07495e-06	0.435895	4.73301e-09
8.64069e-08	0.524143	4.5747e-10
2.22201e-07	0.600764	1.34838e-09
0.000196939	0.713693	1.41974e-06
5.12586e-05	0.822223	4.25718e-07
8718.47	0.901221	0.987557
842.386	0.9505	0.889962
1.68534e+07	0.977116	0.999994
1.94315e+07	0.985759	0.999995
8.72708e-07	0.994038	8.76268e-09
2.56657e-07	0.993902	2.57668e-09
0.00103323	0.995266	1.03871e-05
0.000234494	0.995866	2.35883e-06
0.000199498	0.995645	2.00635e-06
3.30137e-05	0.997514	3.32642e-07
34453.8	0.995869	0.997123
1.11796e+06	0.997294	0.999911
2.36667e-07	0.998609	2.38725e-09
1.47351e-07	0.998716	1.48649e-09
0.000206821	0.998767	2.08652e-06
0.0352092	0.998884	0.000355126
4.13083e-09	0.998926	4.16808e-11
0.000125143	0.999044	1.26286e-06
3.37249e-05	0.998869	3.4027e-07
0.000141149	0.999129	1.4245e-06
112.701	0.999348	0.532196
3.02675e-05	0.999237	3.05499e-07
1.02424e-10	0.999158	1.03371e-12
1.75322e-06	0.999429	1.76992e-08
1.44634e-06	0.999508	1.46023e-08
9.02775e-06	0.999348	9.11299e-08
2.46464e-08	0.999346	2.4879e-10
3.50179e-08	0.999495	3.53537e-10
2.45878e-07	0.999596	2.48261e-09
1.33448e-06	0.99957	1.34738e-08
2.84689e-07	0.999549	2.87435e-09
0.174537	0.99968	0.00175934
4.83791e-10	0.999556	4.8846e-12
2.5697e-07	0.999677	2.59482e-09
0.00504908	0.999637	5.09797e-05
2.46352e-05	0.999818	2.48795e-07
6.26214e-08	0.999775	6.32397e-10
3.41972e-07	0.99982	3.45364e-09
1.32923e-05	0.999588	1.3421e-07
5.44544e-06	0.999887	5.49982e-08
4.1063e-07	0.999831	4.14707e-09
5.41415e-07	0.999889	5.46823e-09
1.1375e-05	0.99991	1.14889e-07
9.13101e-08	0.999901	9.22233e-10
1.15991e-05	0.999957	1.17158e-07
7.0316e-09	0.999989	7.10254e-11
2.22875e-06	1	2.25126e-08
1.26337e-06	0.340651	4.34714e-09
9.72738e-07	0.000934894	9.18592e-12
7.73417e-10	0.00229718	1.79462e-14
0.000328496	4.09836e+26	1
6.25602e-05	0.0138838	8.77344e-09
6.03462e-07	0.0199277	1.21471e-10
1.19583e-07	0.0266345	3.2172e-11
4.08306e-07	0.0356853	1.47177e-10
0.000290063	0.0441301	1.29298e-07
2.35879e-05	0.0630112	1.50132e-08
5.93987e-08	0.0746448	4.47859e-11
1.97653e-08	0.0940524	1.87775e-11
9.06214e-08	0.120699	1.10484e-10
6.43942e-07	0.143323	9.32242e-10
1.04642e-06	0.172008	1.81811e-09
4.2916e-10	0.202582	8.78181e-13
5.75317e-05	0.250907	1.45809e-07
1.30703e-06	0.312279	4.12282e-09
3.62732e-06	0.360685	1.32154e-08
0.000590082	0.43589	2.59808e-06
7.40612e-07	0.524137	3.92103e-09
2.8131e-10	0.600757	1.70706e-12
8.04953e-05	0.713663	5.80268e-07
6.69376e-07	0.822215	5.5593e-09
511506	0.901208	0.999785
1.89924e+07	0.95048	0.999995
1.07446e+06	0.977092	0.999906
121839	0.985711	0.999176
0.000215811	0.99402	2.16686e-06
2.20518e-07	0.993878	2.21382e-09
0.418222	0.995232	0.00418672
8.65337e-08	0.995846	8.70447e-10
0.00773989	0.995625	7.78326e-05
0.0215572	0.997499	0.000217158
4687.8	0.995854	0.979234
533093	0.99728	0.999814
1.21546e-09	0.998599	1.22602e-11
5.05938e-11	0.9987	5.10384e-13
9.13445e-06	0.998734	9.21504e-08
5.54246e-06	0.998869	5.59212e-08
4.80223e-09	0.998891	4.84536e-11
0.000144412	0.999019	1.45728e-06
0.786346	0.998855	0.00787135
0.00446042	0.999113	4.50128e-05
8.9022e-05	0.999335	8.98613e-07
2.3477e-08	0.999225	2.36958e-10
0.0146158	0.999114	0.000147482
8.88815e-05	0.999418	8.97269e-07
3.28845e-07	0.999466	3.31989e-09
3.60183e-05	0.999335	3.63579e-07
0.0021045	0.999326	2.12428e-05
8.19266e-06	0.999478	8.27109e-08
2.65973e-07	0.999582	2.68547e-09
5.07766e-05	0.999552	5.12665e-07
1.42363e-05	0.999536	1.43734e-07
9.20148e-11	0.999668	9.29134e-13
4.67502e-09	0.999545	4.72009e-11
5.70426e-05	0.999661	5.75993e-07
5.34524e-07	0.999622	5.39719e-09
1.49156e-06	0.999805	1.50633e-08
1.27996e-05	0.999764	1.29258e-07
4.04199e-05	0.999807	4.08203e-07
2.10205e-05	0.999571	2.12237e-07
0.000807895	0.999869	8.15942e-06
1.40486e-07	0.999818	1.41879e-09
0.00661132	0.999875	6.67682e-05
2.23953e-10	0.999898	2.26193e-12
2.03253e-07	0.999888	2.05283e-09
0.0102226	0.999943	0.000103243
6.32053e-05	0.999978	6.38423e-07
0.000342757	0.999989	3.46214e-06
3.03292e-06	1	3.06356e-08
0.00239051	0.340648	8.22539e-06
4.81566e-08	0.000934885	4.54756e-13
3.51265e-06	0.00229715	8.15061e-11
2.56758e-06	4.43742e+26	1
0.000154312	0.0138836	2.16405e-08
2.26348e-05	0.0199276	4.55613e-09
5.57852e-06	0.0266343	1.50081e-09
3.07013e-08	0.0356849	1.10664e-11
4.87587e-09	0.0441297	2.17344e-12
6.01974e-08	0.0630105	3.83138e-11
8.81151e-05	0.0746441	6.64371e-08
8.03961e-05	0.0940515	7.63775e-08
1.72117e-06	0.120698	2.0984e-09
0.060278	0.143322	8.72566e-05
1.68952e-10	0.172006	2.93544e-13
1.34758e-06	0.202579	2.75749e-09
0.0798575	0.250902	0.000202347
3.26719e-10	0.312275	1.03057e-12
0.000152542	0.360682	5.55747e-07
3.9893e-09	0.435884	1.75644e-11
3.36339e-09	0.524131	1.78067e-11
5.25477e-05	0.600709	3.18847e-07
1.24303e-08	0.713655	8.96058e-11
1.59088e-06	0.822201	1.32123e-08
5.69611e+06	0.901196	0.999981
23750.5	0.950462	0.995634
6.42937e+08	0.977076	1
8494.05	0.985693	0.988314
8.28692e-06	0.994003	8.32042e-08
3.60424e-05	0.993865	3.61831e-07
7.41737e-08	0.995196	7.4563e-10
0.0185857	0.995832	0.000186917
3.02103e-07	0.995614	3.03816e-09
0.0544537	0.997487	0.000548354
183.313	0.995839	0.648375
818466	0.997233	0.999879
1.43869e-05	0.998585	1.45117e-07
7.05562e-05	0.998674	7.11743e-07
5.5503e-06	0.998703	5.59909e-08
7.59716e-06	0.998827	7.6649e-08
1.16251e-05	0.99888	1.17293e-07
7.34027e-07	0.999	7.407e-09
2.55981e-07	0.998841	2.58267e-09
0.00030378	0.99909	3.06568e-06
2.51195e-06	0.999317	2.53559e-08
1.98723e-07	0.999214	2.00572e-09
3.57615e-08	0.999103	3.60903e-10
0.000438872	0.999407	4.4304e-06
0.000135475	0.999452	1.36768e-06
2.9533e-07	0.999301	2.98105e-09
1.90987e-08	0.999292	1.9278e-10
3.11587e-07	0.999466	3.14566e-09
0.0250535	0.999572	0.000252893
2.26396e-07	0.999539	2.28578e-09
2.46108e-05	0.99952	2.48474e-07
2.87417e-07	0.999616	2.90208e-09
1.23835e-05	0.999533	1.25028e-07
0.000162652	0.999648	1.64237e-06
2.60368e-07	0.999608	2.62895e-09
2.19857e-07	0.99979	2.22031e-09
0.000278835	0.999752	2.8158e-06
1.26451e-05	0.999796	1.27702e-07
8.95811e-08	0.999554	9.04456e-10
3.28915e-08	0.999853	3.32188e-10
1.07239e-06	0.999806	1.08301e-08
1.8285e-06	0.999854	1.8467e-08
0.00124559	0.999878	1.258e-05
1.21491e-09	0.999869	1.22702e-11
1.55941e-06	0.999926	1.57505e-08
6.61532e-06	0.999963	6.6819e-08
1.94559e-07	0.999975	1.9652e-09
3.35304e-05	0.999989	3.38687e-07
1.31127e-08	1	1.32452e-10
5.55811e-07	0.340644	1.91246e-09
4.70457e-10	0.000934877	4.44262e-15
0.00975222	0.00229713	2.26284e-07
1.56459e-07	4.76585e+26	1
1.60139e-08	0.0138835	2.24575e-12
1.8271e-08	0.0199274	3.67772e-12
0.0350149	0.026634	9.42e-06
3.73953e-08	0.0356846	1.34792e-11
0.000461081	0.0441293	2.05527e-07
2.82924e-07	0.0630099	1.80071e-10
0.0078027	0.0746434	5.883e-06
5.96694e-05	0.0940506	5.66863e-08
1.56404e-05	0.120697	1.90682e-08
3.85309e-07	0.14332	5.57802e-10
4.91381e-08	0.172005	8.53736e-11
6.6566e-05	0.202576	1.36209e-07
1.09282e-07	0.2509	2.76957e-10
4.24188e-05	0.312272	1.338e-07
4.0457e-05	0.360677	1.47393e-07
9.27204e-06	0.43588	4.08232e-08
0.081982	0.524126	0.00043384
1.18767e-07	0.600695	7.20633e-10
5.51207e-09	0.713647	3.97341e-11
2.02006e-07	0.822189	1.67765e-09
2.4284e+06	0.901174	0.999955
174776	0.950392	0.999404
8.0047e+06	0.977055	0.999987
9.44484e+06	0.985681	0.999989
1.88584e-07	0.993983	1.89343e-09
5.89117e-05	0.993849	5.91407e-07
8.75176e-06	0.995166	8.79743e-08
1.0546e-06	0.995821	1.0608e-08
2.25803e-05	0.995601	2.27081e-07
1.15537e-06	0.997474	1.1641e-08
19038.2	0.995804	0.994805
1.3895e+07	0.997216	0.999993
0.00247311	0.998557	2.49442e-05
2.03339e-07	0.998659	2.05117e-09
4.8485e-05	0.998689	4.89105e-07
2.8387e-11	0.998817	2.86398e-13
4.79506e-08	0.998871	4.83802e-10
0.000381988	0.998985	3.85453e-06
1.10371e-07	0.99882	1.11354e-09
9.99911e-08	0.999077	1.00908e-09
4.49638e-05	0.999301	4.53863e-07
3.1873e-07	0.999202	3.21692e-09
1.39848e-06	0.999089	1.41132e-08
1.11776e-09	0.999395	1.12837e-11
0.0265511	0.99944	0.000267971
1.85292e-09	0.999273	1.87027e-11
1.09405e-07	0.999267	1.10429e-09
1.49203e-05	0.999451	1.50627e-07
0.00297682	0.999556	3.00547e-05
0.000112249	0.999517	1.13328e-06
3.9958e-09	0.999509	4.03418e-11
2.89513e-07	0.999604	2.92322e-09
0.00030874	0.99952	3.11708e-06
0.0908567	0.999635	0.000916568
1.8687e-09	0.999598	1.88681e-11
9.48022e-05	0.999776	9.57383e-07
9.7609e-07	0.99973	9.85684e-09
1.7688e-08	0.999784	1.78628e-10
5.28578e-07	0.999535	5.33669e-09
5.31799e-09	0.999795	5.3706e-11
2.52469e-06	0.999765	2.54959e-08
1.67517e-05	0.999841	1.69182e-07
0.028057	0.999862	0.000283284
1.51908e-07	0.999855	1.5342e-09
4.17094e-07	0.999875	4.21255e-09
6.2673e-05	0.999905	6.33e-07
0.0011995	0.999963	1.21156e-05
7.35603e-10	0.999977	7.43016e-12
7.51322e-09	0.999972	7.5889e-11
3.86394e-06	1	3.90297e-08
0.0032988	0.340641	1.13504e-05
0.000498526	0.000934868	4.70763e-09
1.47205e-06	0.00229711	3.41563e-11
5.87481e-06	5.01396e+26	1
3.86861e-06	0.0138834	5.42519e-10
1.15066e-07	0.0199272	2.3161e-11
0.010758	0.0266338	2.89419e-06
2.5695e-09	0.0356843	9.26167e-13
7.17829e-06	0.0441288	3.19969e-09
0.00104347	0.0630092	6.64122e-07
7.77502e-07	0.0746427	5.8621e-10
3.89305e-08	0.0940497	3.69839e-11
5.78958e-06	0.120696	7.05835e-09
1.13608e-05	0.143319	1.64466e-08
2.92963e-06	0.172003	5.08996e-09
1.44869e-07	0.202574	2.9643e-10
1.46667e-06	0.250897	3.71701e-09
5.83722e-07	0.312269	1.84119e-09
1.45897e-08	0.360673	5.31528e-11
1.11361e-09	0.435876	4.90298e-12
6.30993e-06	0.52412	3.34056e-08
6.46831e-08	0.600688	3.92468e-10
1.14647e-08	0.71364	8.2643e-11
0.000316223	0.822175	2.62616e-06
1.40699e+09	0.901154	1
484.194	0.95038	0.822951
6.13055e+06	0.976804	0.999983
52541.8	0.98567	0.998092
4.80652e-05	0.993901	4.82546e-07
0.00759446	0.993825	7.62322e-05
